,Order_ID,Customer_ID,Customer_Name,Email,Phone,Country,City,Product,Category,Quantity,Unit_Price,Order_Date,Payment_Method,Status,Total_Sales
1628,101629,2203,Customer_1628,user1628@gmail.com,0927533384,Tanzania,Nairobi,Keyboard,Accessories,12,21890,2025-10-13,Mobile Money,Cancelled,262680
1629,101630,1709,Customer_1629,user1629@gmail.com,0919755501,Kenya,Nairobi,Printer,Electronics,8,18447,2025-05-29,Bank Transfer,Completed,147576
1630,101631,4572,Customer_1630,user1630@gmail.com,0949671635,Kenya,Addis Ababa,Keyboard,Electronics,3,20625,2024-03-21,Card,Completed,61875
1631,101632,2879,Customer_1631,user1631@gmail.com,0976987860,Tanzania,Nairobi,Keyboard,Electronics,6,21907,2025-07-05,Bank Transfer,Cancelled,131442
1632,101633,2184,Customer_1632,user1632@gmail.com,0949168215,Ethiopia,Kampala,Printer,Office Equipment,3,29794,2025-12-11,Mobile Money,Cancelled,89382
1633,101634,3224,Customer_1633,user1633@gmail.com,0974533256,Tanzania,Kampala,Phone,Electronics,7,35847,2024-04-12,Cash,Completed,250929
1634,101635,1284,Customer_1634,user1634@gmail.com,0910268966,Rwanda,Kampala,Mouse,Office Equipment,4,9283,2024-12-14,Card,Completed,37132
1635,101636,1062,Customer_1635,user1635@gmail.com,0917067382,Tanzania,Addis Ababa,Monitor,Accessories,1,25106,2024-04-25,Bank Transfer,Completed,25106
1636,101637,2002,Customer_1636,user1636@gmail.com,0984469789,Uganda,Kampala,Mouse,Office Equipment,4,27182,2024-11-03,Cash,Completed,108728
1637,101638,1661,Customer_1637,user1637@gmail.com,0953642805,Ethiopia,Nairobi,Keyboard,Accessories,13,48389,2025-03-14,Mobile Money,Cancelled,629057
1638,101639,3713,Customer_1638,user1638@gmail.com,0910088106,Uganda,Kampala,Keyboard,Accessories,5,23452,2025-09-07,Cash,Completed,117260
1639,101640,3203,Customer_1639,user1639@gmail.com,0992044524,Ethiopia,Kigali,Phone,Accessories,18,27221,2025-07-04,Cash,Completed,489978
1640,101641,4953,Customer_1640,user1640@gmail.com,0996068712,Ethiopia,Addis Ababa,Speaker,Electronics,11,3733,2024-09-04,Cash,Pending,41063
1641,101642,2492,Customer_1641,user1641@gmail.com,0937858479,Rwanda,Dar es Salaam,Phone,Electronics,15,39798,2024-10-26,Card,Completed,596970
1642,101643,4120,Customer_1642,user1642@gmail.com,0981486077,Tanzania,Kampala,Keyboard,Electronics,4,32786,2025-08-02,Card,Completed,131144
1643,101644,1966,Customer_1643,user1643@gmail.com,0955896405,Tanzania,Kigali,Phone,Office Equipment,2,11431,2025-05-14,Bank Transfer,Completed,22862
1644,101645,1848,Customer_1644,user1644@gmail.com,0914407184,Rwanda,Kampala,Keyboard,Electronics,7,30549,2024-07-11,Bank Transfer,Cancelled,213843
1645,101646,2107,Customer_1645,user1645@gmail.com,0962757892,Rwanda,Dar es Salaam,Phone,Office Equipment,13,19494,2025-11-21,Bank Transfer,Pending,253422
1646,101647,4432,Customer_1646,user1646@gmail.com,0975210569,Kenya,Dar es Salaam,Keyboard,Accessories,4,17607,2024-11-04,Card,Cancelled,70428
1647,101648,1688,Customer_1647,user1647@gmail.com,0991201343,Uganda,Kigali,Laptop,Electronics,19,2974,2024-05-21,Card,Completed,56506
1648,101649,1147,Customer_1648,user1648@gmail.com,0962613226,Ethiopia,Dar es Salaam,Phone,Electronics,6,525,2025-09-09,Card,Completed,3150
1649,101650,4701,Customer_1649,user1649@gmail.com,0981409345,Kenya,Kampala,Laptop,Electronics,9,25135,2025-10-23,Mobile Money,Pending,226215
1650,101651,1341,Customer_1650,user1650@gmail.com,0981523053,Tanzania,Kigali,Monitor,Accessories,3,20114,2025-05-16,Cash,Pending,60342
1651,101652,3523,Customer_1651,user1651@gmail.com,0935850212,Kenya,Kigali,Phone,Accessories,12,43505,2025-05-04,Card,Pending,522060
1652,101653,2086,Customer_1652,user1652@gmail.com,0968128978,Tanzania,Nairobi,Keyboard,Electronics,18,43537,2025-01-27,Bank Transfer,Pending,783666
1653,101654,2724,Customer_1653,user1653@gmail.com,0946164891,Rwanda,Addis Ababa,Tablet,Electronics,17,20721,2024-03-25,Bank Transfer,Completed,352257
1654,101655,2383,Customer_1654,user1654@gmail.com,0928952699,Ethiopia,Dar es Salaam,Tablet,Electronics,12,20379,2024-11-15,Cash,Pending,244548
1655,101656,3608,Customer_1655,user1655@gmail.com,0912485981,Ethiopia,Nairobi,Laptop,Accessories,6,7287,2025-02-24,Bank Transfer,Pending,43722
1656,101657,1326,Customer_1656,user1656@gmail.com,0936327145,Ethiopia,Kampala,Laptop,Office Equipment,7,30325,2024-09-29,Cash,Completed,212275
1657,101658,2792,Customer_1657,user1657@gmail.com,0979877029,Rwanda,Addis Ababa,Mouse,Electronics,12,43977,2025-06-20,Card,Cancelled,527724
1658,101659,2759,Customer_1658,user1658@gmail.com,0935007169,Tanzania,Kampala,Phone,Electronics,18,14148,2024-09-15,Mobile Money,Cancelled,254664
1659,101660,4212,Customer_1659,user1659@gmail.com,0915263554,Rwanda,Nairobi,Monitor,Accessories,12,2230,2024-03-19,Mobile Money,Pending,26760
1660,101661,1989,Customer_1660,user1660@gmail.com,0959263803,Ethiopia,Nairobi,Keyboard,Office Equipment,16,35404,2024-10-28,Bank Transfer,Pending,566464
1661,101662,3262,Customer_1661,user1661@gmail.com,0923586478,Ethiopia,Nairobi,Monitor,Electronics,8,42002,2024-06-10,Cash,Cancelled,336016
1662,101663,3482,Customer_1662,user1662@gmail.com,0914357990,Ethiopia,Addis Ababa,Mouse,Office Equipment,15,25842,2025-01-03,Cash,Completed,387630
1663,101664,4962,Customer_1663,user1663@gmail.com,0957991320,Tanzania,Addis Ababa,Phone,Electronics,11,10539,2024-08-11,Bank Transfer,Cancelled,115929
1664,101665,1951,Customer_1664,user1664@gmail.com,0948647270,Tanzania,Nairobi,Printer,Office Equipment,11,27473,2025-08-02,Cash,Completed,302203
1665,101666,1722,Customer_1665,user1665@gmail.com,0951538382,Kenya,Dar es Salaam,Speaker,Accessories,11,42690,2024-12-07,Bank Transfer,Completed,469590
1666,101667,4389,Customer_1666,user1666@gmail.com,0988960194,Kenya,Kigali,Laptop,Accessories,18,48779,2025-05-20,Cash,Cancelled,878022
1667,101668,3079,Customer_1667,user1667@gmail.com,0956330564,Uganda,Dar es Salaam,Keyboard,Electronics,18,44699,2025-10-30,Mobile Money,Completed,804582
1668,101669,3717,Customer_1668,user1668@gmail.com,0982631079,Tanzania,Nairobi,Monitor,Electronics,6,2053,2025-06-15,Mobile Money,Cancelled,12318
1669,101670,3332,Customer_1669,user1669@gmail.com,0921905635,Rwanda,Dar es Salaam,Speaker,Office Equipment,19,30563,2025-01-14,Card,Cancelled,580697
1670,101671,4376,Customer_1670,user1670@gmail.com,0936336433,Tanzania,Nairobi,Printer,Electronics,16,6778,2024-08-12,Card,Completed,108448
1671,101672,1428,Customer_1671,user1671@gmail.com,0917708786,Kenya,Nairobi,Speaker,Electronics,14,49392,2024-07-30,Bank Transfer,Pending,691488
1672,101673,2500,Customer_1672,user1672@gmail.com,0946104410,Ethiopia,Nairobi,Mouse,Electronics,4,4391,2025-08-09,Card,Pending,17564
1673,101674,1285,Customer_1673,user1673@gmail.com,0965028392,Kenya,Kampala,Printer,Electronics,16,4514,2024-11-20,Bank Transfer,Completed,72224
1674,101675,4215,Customer_1674,user1674@gmail.com,0947730295,Kenya,Dar es Salaam,Laptop,Electronics,3,7003,2025-03-12,Card,Cancelled,21009
1675,101676,4495,Customer_1675,user1675@gmail.com,0993710027,Kenya,Nairobi,Laptop,Accessories,14,25284,2024-03-12,Cash,Completed,353976
1676,101677,4090,Customer_1676,user1676@gmail.com,0935978281,Uganda,Kampala,Keyboard,Office Equipment,19,5695,2025-01-24,Cash,Completed,108205
1677,101678,3065,Customer_1677,user1677@gmail.com,0996454558,Uganda,Nairobi,Laptop,Office Equipment,9,7367,2024-02-12,Bank Transfer,Cancelled,66303
1678,101679,1768,Customer_1678,user1678@gmail.com,0979035306,Uganda,Dar es Salaam,Monitor,Electronics,18,47000,2025-06-06,Card,Pending,846000
1679,101680,3637,Customer_1679,user1679@gmail.com,0985785052,Rwanda,Nairobi,Tablet,Electronics,10,9095,2025-11-04,Card,Pending,90950
1680,101681,2394,Customer_1680,user1680@gmail.com,0966607461,Uganda,Kampala,Tablet,Accessories,5,3382,2024-06-02,Mobile Money,Cancelled,16910
1681,101682,4246,Customer_1681,user1681@gmail.com,0933897794,Rwanda,Dar es Salaam,Monitor,Office Equipment,10,40445,2025-12-04,Mobile Money,Pending,404450
1682,101683,4057,Customer_1682,user1682@gmail.com,0972871845,Tanzania,Kigali,Laptop,Office Equipment,6,32436,2025-04-25,Cash,Pending,194616
1683,101684,1193,Customer_1683,user1683@gmail.com,0973633319,Tanzania,Kampala,Phone,Electronics,5,17583,2025-05-30,Mobile Money,Completed,87915
1684,101685,3549,Customer_1684,user1684@gmail.com,0960632469,Uganda,Nairobi,Laptop,Electronics,7,17186,2025-04-19,Bank Transfer,Cancelled,120302
1685,101686,1987,Customer_1685,user1685@gmail.com,0990383071,Tanzania,Dar es Salaam,Laptop,Electronics,14,14493,2025-04-18,Cash,Cancelled,202902
1686,101687,2136,Customer_1686,user1686@gmail.com,0944154366,Tanzania,Kigali,Printer,Office Equipment,1,40301,2024-03-10,Bank Transfer,Cancelled,40301
1687,101688,3161,Customer_1687,user1687@gmail.com,0971463990,Ethiopia,Nairobi,Keyboard,Accessories,3,44275,2024-10-10,Card,Cancelled,132825
1688,101689,4293,Customer_1688,user1688@gmail.com,0977618986,Uganda,Addis Ababa,Printer,Office Equipment,17,942,2024-02-15,Card,Completed,16014
1689,101690,2701,Customer_1689,user1689@gmail.com,0964756668,Uganda,Nairobi,Phone,Office Equipment,9,49644,2025-09-27,Card,Cancelled,446796
1690,101691,1946,Customer_1690,user1690@gmail.com,0950755017,Kenya,Kigali,Laptop,Electronics,15,36545,2025-09-14,Cash,Cancelled,548175
1691,101692,1830,Customer_1691,user1691@gmail.com,0978669983,Kenya,Kampala,Printer,Accessories,3,14029,2024-12-08,Mobile Money,Pending,42087
1692,101693,4715,Customer_1692,user1692@gmail.com,0980321642,Tanzania,Kigali,Phone,Electronics,11,47619,2025-05-29,Mobile Money,Cancelled,523809
1693,101694,2920,Customer_1693,user1693@gmail.com,0975160579,Kenya,Nairobi,Phone,Accessories,8,24307,2024-03-28,Mobile Money,Completed,194456
1694,101695,4335,Customer_1694,user1694@gmail.com,0954133340,Ethiopia,Kampala,Laptop,Office Equipment,11,2717,2024-01-16,Cash,Completed,29887
1695,101696,3972,Customer_1695,user1695@gmail.com,0989524371,Uganda,Dar es Salaam,Speaker,Office Equipment,11,35250,2024-08-05,Mobile Money,Pending,387750
1696,101697,1054,Customer_1696,user1696@gmail.com,0979445870,Ethiopia,Kampala,Mouse,Accessories,5,21575,2024-05-16,Cash,Completed,107875
1697,101698,4942,Customer_1697,user1697@gmail.com,0959115712,Uganda,Nairobi,Keyboard,Electronics,5,6281,2025-09-18,Bank Transfer,Completed,31405
1698,101699,4714,Customer_1698,user1698@gmail.com,0961258456,Rwanda,Nairobi,Mouse,Electronics,1,34342,2025-07-26,Card,Completed,34342
1699,101700,1799,Customer_1699,user1699@gmail.com,0950953753,Uganda,Kampala,Mouse,Accessories,7,20278,2024-09-03,Card,Completed,141946
1700,101701,1777,Customer_1700,user1700@gmail.com,0983929416,Ethiopia,Kampala,Laptop,Accessories,1,7443,2025-11-29,Cash,Cancelled,7443
1701,101702,2481,Customer_1701,user1701@gmail.com,0956755623,Tanzania,Kampala,Printer,Accessories,9,19542,2025-10-09,Bank Transfer,Cancelled,175878
1702,101703,2901,Customer_1702,user1702@gmail.com,0956998145,Kenya,Nairobi,Printer,Electronics,8,13471,2025-09-12,Bank Transfer,Pending,107768
1703,101704,3209,Customer_1703,user1703@gmail.com,0947518489,Kenya,Addis Ababa,Mouse,Electronics,2,6978,2024-06-26,Card,Pending,13956
1704,101705,4451,Customer_1704,user1704@gmail.com,0916658637,Ethiopia,Kampala,Printer,Office Equipment,16,38610,2024-06-20,Card,Cancelled,617760
1705,101706,3134,Customer_1705,user1705@gmail.com,0943428267,Kenya,Kampala,Tablet,Accessories,1,13474,2025-10-05,Card,Cancelled,13474
1706,101707,1054,Customer_1706,user1706@gmail.com,0966700318,Tanzania,Dar es Salaam,Printer,Accessories,17,39736,2025-04-30,Bank Transfer,Pending,675512
1707,101708,4547,Customer_1707,user1707@gmail.com,0952798233,Kenya,Kigali,Phone,Accessories,15,11207,2024-10-25,Bank Transfer,Completed,168105
1708,101709,2823,Customer_1708,user1708@gmail.com,0915637110,Rwanda,Dar es Salaam,Keyboard,Office Equipment,6,25253,2025-04-22,Mobile Money,Cancelled,151518
1709,101710,2201,Customer_1709,user1709@gmail.com,0990581970,Uganda,Addis Ababa,Mouse,Office Equipment,12,18279,2025-01-28,Card,Completed,219348
1710,101711,4462,Customer_1710,user1710@gmail.com,0971278181,Rwanda,Kampala,Printer,Office Equipment,3,15935,2024-12-13,Mobile Money,Cancelled,47805
1711,101712,4420,Customer_1711,user1711@gmail.com,0969165300,Uganda,Nairobi,Tablet,Electronics,3,43536,2025-03-19,Card,Pending,130608
1712,101713,4079,Customer_1712,user1712@gmail.com,0944581368,Rwanda,Addis Ababa,Mouse,Electronics,5,40313,2025-09-08,Bank Transfer,Cancelled,201565
1713,101714,1832,Customer_1713,user1713@gmail.com,0975768482,Kenya,Nairobi,Tablet,Office Equipment,12,34611,2025-09-30,Bank Transfer,Pending,415332
1714,101715,1312,Customer_1714,user1714@gmail.com,0913646223,Kenya,Kampala,Speaker,Electronics,3,10609,2025-03-05,Card,Pending,31827
1715,101716,3806,Customer_1715,user1715@gmail.com,0982985297,Tanzania,Kigali,Phone,Office Equipment,9,13852,2024-08-14,Bank Transfer,Completed,124668
1716,101717,2858,Customer_1716,user1716@gmail.com,0999106957,Rwanda,Nairobi,Tablet,Accessories,12,28650,2024-10-28,Card,Cancelled,343800
1717,101718,3007,Customer_1717,user1717@gmail.com,0921733528,Uganda,Dar es Salaam,Keyboard,Office Equipment,13,14167,2024-12-31,Cash,Cancelled,184171
1718,101719,3006,Customer_1718,user1718@gmail.com,0911053518,Uganda,Dar es Salaam,Printer,Office Equipment,16,33020,2025-09-06,Bank Transfer,Completed,528320
1719,101720,3490,Customer_1719,user1719@gmail.com,0928451427,Kenya,Nairobi,Mouse,Accessories,10,1775,2025-01-12,Card,Cancelled,17750
1720,101721,2790,Customer_1720,user1720@gmail.com,0953523274,Kenya,Dar es Salaam,Mouse,Accessories,18,15209,2025-02-01,Bank Transfer,Cancelled,273762
1721,101722,1327,Customer_1721,user1721@gmail.com,0953398504,Kenya,Addis Ababa,Tablet,Office Equipment,19,8000,2024-08-04,Card,Cancelled,152000
1722,101723,4125,Customer_1722,user1722@gmail.com,0914183780,Rwanda,Addis Ababa,Speaker,Accessories,8,9372,2024-08-29,Mobile Money,Pending,74976
1723,101724,3808,Customer_1723,user1723@gmail.com,0970477126,Uganda,Kampala,Monitor,Office Equipment,16,17038,2024-08-12,Mobile Money,Pending,272608
1724,101725,4310,Customer_1724,user1724@gmail.com,0946596023,Rwanda,Nairobi,Mouse,Accessories,4,2039,2024-08-28,Bank Transfer,Completed,8156
1725,101726,4300,Customer_1725,user1725@gmail.com,0970601985,Uganda,Addis Ababa,Printer,Office Equipment,1,17468,2024-04-26,Card,Pending,17468
1726,101727,3626,Customer_1726,user1726@gmail.com,0972999961,Uganda,Kampala,Laptop,Electronics,5,48388,2025-04-12,Cash,Cancelled,241940
1727,101728,4122,Customer_1727,user1727@gmail.com,0930378390,Tanzania,Addis Ababa,Printer,Electronics,11,24630,2024-05-22,Card,Pending,270930
1728,101729,4680,Customer_1728,user1728@gmail.com,0955100319,Kenya,Dar es Salaam,Printer,Electronics,11,48681,2024-01-16,Mobile Money,Completed,535491
1729,101730,4675,Customer_1729,user1729@gmail.com,0918050316,Rwanda,Nairobi,Laptop,Office Equipment,15,8411,2025-07-07,Card,Cancelled,126165
1730,101731,4054,Customer_1730,user1730@gmail.com,0969299032,Rwanda,Kampala,Laptop,Accessories,16,26211,2024-07-18,Cash,Pending,419376
1731,101732,2287,Customer_1731,user1731@gmail.com,0985677141,Kenya,Dar es Salaam,Laptop,Accessories,8,33381,2024-08-09,Card,Completed,267048
1732,101733,4489,Customer_1732,user1732@gmail.com,0964186010,Rwanda,Addis Ababa,Speaker,Electronics,19,5440,2025-12-02,Mobile Money,Cancelled,103360
1733,101734,4874,Customer_1733,user1733@gmail.com,0923749136,Tanzania,Kigali,Tablet,Accessories,19,27886,2025-05-02,Cash,Cancelled,529834
1734,101735,3143,Customer_1734,user1734@gmail.com,0911711833,Rwanda,Kigali,Speaker,Office Equipment,1,40109,2024-11-09,Card,Pending,40109
1735,101736,2111,Customer_1735,user1735@gmail.com,0988055845,Uganda,Kigali,Printer,Office Equipment,16,715,2024-12-10,Bank Transfer,Cancelled,11440
1736,101737,4149,Customer_1736,user1736@gmail.com,0994110349,Kenya,Kampala,Laptop,Electronics,19,19767,2025-05-14,Bank Transfer,Pending,375573
1737,101738,2311,Customer_1737,user1737@gmail.com,0947009908,Kenya,Nairobi,Monitor,Office Equipment,19,40629,2025-04-22,Bank Transfer,Completed,771951
1738,101739,4191,Customer_1738,user1738@gmail.com,0935394829,Tanzania,Dar es Salaam,Printer,Accessories,13,26159,2024-09-01,Card,Pending,340067
1739,101740,3861,Customer_1739,user1739@gmail.com,0922953924,Rwanda,Kampala,Tablet,Accessories,19,17526,2024-05-15,Bank Transfer,Pending,332994
1740,101741,3538,Customer_1740,user1740@gmail.com,0937381732,Uganda,Kigali,Tablet,Electronics,3,32688,2024-08-10,Mobile Money,Cancelled,98064
1741,101742,4983,Customer_1741,user1741@gmail.com,0998823107,Ethiopia,Nairobi,Printer,Accessories,9,8105,2025-08-03,Card,Completed,72945
1742,101743,1451,Customer_1742,user1742@gmail.com,0933209526,Uganda,Nairobi,Tablet,Office Equipment,4,19491,2025-04-18,Bank Transfer,Cancelled,77964
1743,101744,2523,Customer_1743,user1743@gmail.com,0945157694,Uganda,Kampala,Keyboard,Office Equipment,11,10047,2025-07-22,Bank Transfer,Completed,110517
1744,101745,1164,Customer_1744,user1744@gmail.com,0979521692,Rwanda,Nairobi,Keyboard,Electronics,7,21493,2024-08-29,Bank Transfer,Cancelled,150451
1745,101746,1181,Customer_1745,user1745@gmail.com,0993649624,Ethiopia,Kigali,Phone,Electronics,16,6133,2024-10-09,Bank Transfer,Cancelled,98128
1746,101747,3516,Customer_1746,user1746@gmail.com,0928300547,Tanzania,Kampala,Printer,Accessories,19,48939,2025-11-25,Mobile Money,Cancelled,929841
1747,101748,1909,Customer_1747,user1747@gmail.com,0985991537,Rwanda,Dar es Salaam,Tablet,Accessories,3,23623,2024-11-18,Bank Transfer,Cancelled,70869
1748,101749,3782,Customer_1748,user1748@gmail.com,0969765647,Kenya,Kampala,Speaker,Accessories,5,1543,2025-11-24,Card,Pending,7715
1749,101750,1822,Customer_1749,user1749@gmail.com,0951852401,Ethiopia,Addis Ababa,Laptop,Accessories,7,2890,2024-06-07,Bank Transfer,Cancelled,20230
1750,101751,1943,Customer_1750,user1750@gmail.com,0941084097,Kenya,Addis Ababa,Mouse,Electronics,2,1723,2024-09-24,Cash,Pending,3446
1751,101752,3001,Customer_1751,user1751@gmail.com,0949241494,Ethiopia,Kigali,Monitor,Accessories,16,3336,2024-01-26,Bank Transfer,Cancelled,53376
1752,101753,3054,Customer_1752,user1752@gmail.com,0957320899,Kenya,Dar es Salaam,Monitor,Office Equipment,10,34938,2025-01-18,Mobile Money,Cancelled,349380
1753,101754,1329,Customer_1753,user1753@gmail.com,0997723667,Rwanda,Addis Ababa,Tablet,Electronics,10,1545,2025-10-10,Card,Cancelled,15450
1754,101755,1774,Customer_1754,user1754@gmail.com,0995158032,Ethiopia,Kigali,Printer,Accessories,18,5003,2025-10-27,Bank Transfer,Completed,90054
1755,101756,4744,Customer_1755,user1755@gmail.com,0928824115,Tanzania,Dar es Salaam,Speaker,Office Equipment,5,3535,2025-04-13,Mobile Money,Pending,17675
1756,101757,3198,Customer_1756,user1756@gmail.com,0970890629,Rwanda,Addis Ababa,Speaker,Electronics,13,35259,2025-08-05,Cash,Cancelled,458367
1757,101758,4156,Customer_1757,user1757@gmail.com,0922197969,Ethiopia,Dar es Salaam,Keyboard,Office Equipment,4,14948,2025-07-08,Bank Transfer,Pending,59792
1758,101759,1146,Customer_1758,user1758@gmail.com,0955919866,Kenya,Nairobi,Keyboard,Accessories,3,11590,2024-11-30,Bank Transfer,Completed,34770
1759,101760,4695,Customer_1759,user1759@gmail.com,0998749222,Uganda,Kampala,Tablet,Office Equipment,11,23253,2024-01-24,Card,Completed,255783
1760,101761,4452,Customer_1760,user1760@gmail.com,0924493473,Ethiopia,Kampala,Laptop,Accessories,11,4048,2024-09-03,Mobile Money,Cancelled,44528
1761,101762,1914,Customer_1761,user1761@gmail.com,0972372327,Rwanda,Kigali,Mouse,Electronics,19,21164,2024-02-27,Cash,Completed,402116
1762,101763,2571,Customer_1762,user1762@gmail.com,0997414509,Kenya,Dar es Salaam,Laptop,Accessories,11,30217,2025-04-18,Cash,Pending,332387
1763,101764,2308,Customer_1763,user1763@gmail.com,0971453621,Rwanda,Dar es Salaam,Keyboard,Office Equipment,1,30872,2024-02-15,Cash,Cancelled,30872
1764,101765,3747,Customer_1764,user1764@gmail.com,0930805591,Kenya,Nairobi,Tablet,Office Equipment,13,44842,2025-06-14,Bank Transfer,Completed,582946
1765,101766,1081,Customer_1765,user1765@gmail.com,0946708433,Rwanda,Dar es Salaam,Phone,Electronics,18,1013,2024-06-10,Mobile Money,Pending,18234
1766,101767,1513,Customer_1766,user1766@gmail.com,0927612893,Ethiopia,Dar es Salaam,Tablet,Accessories,12,39180,2025-09-09,Cash,Completed,470160
1767,101768,2920,Customer_1767,user1767@gmail.com,0944430970,Ethiopia,Dar es Salaam,Tablet,Accessories,17,40848,2024-09-24,Mobile Money,Completed,694416
1768,101769,3862,Customer_1768,user1768@gmail.com,0975713472,Ethiopia,Nairobi,Keyboard,Electronics,2,44622,2025-06-11,Cash,Completed,89244
1769,101770,3756,Customer_1769,user1769@gmail.com,0956104918,Kenya,Nairobi,Phone,Electronics,9,20411,2024-11-30,Card,Cancelled,183699
1770,101771,2939,Customer_1770,user1770@gmail.com,0990780060,Tanzania,Nairobi,Mouse,Electronics,8,45701,2025-12-21,Card,Cancelled,365608
1771,101772,4594,Customer_1771,user1771@gmail.com,0935454398,Rwanda,Dar es Salaam,Phone,Electronics,8,46074,2024-12-15,Mobile Money,Pending,368592
1772,101773,1745,Customer_1772,user1772@gmail.com,0937946911,Tanzania,Dar es Salaam,Phone,Electronics,13,48437,2024-08-25,Card,Cancelled,629681
1773,101774,4070,Customer_1773,user1773@gmail.com,0960914369,Tanzania,Kampala,Laptop,Office Equipment,19,7783,2025-11-26,Card,Pending,147877
1774,101775,2409,Customer_1774,user1774@gmail.com,0948060655,Tanzania,Dar es Salaam,Tablet,Electronics,3,43162,2025-06-07,Cash,Pending,129486
1775,101776,1706,Customer_1775,user1775@gmail.com,0968884266,Uganda,Kigali,Keyboard,Electronics,2,20225,2024-04-30,Mobile Money,Completed,40450
1776,101777,1470,Customer_1776,user1776@gmail.com,0950920822,Rwanda,Nairobi,Printer,Office Equipment,16,12286,2024-01-06,Cash,Completed,196576
1777,101778,4190,Customer_1777,user1777@gmail.com,0998962081,Uganda,Dar es Salaam,Monitor,Accessories,19,11933,2024-02-07,Mobile Money,Pending,226727
1778,101779,1395,Customer_1778,user1778@gmail.com,0991338368,Rwanda,Nairobi,Laptop,Office Equipment,2,24345,2025-07-05,Cash,Pending,48690
1779,101780,2555,Customer_1779,user1779@gmail.com,0919013398,Uganda,Nairobi,Keyboard,Accessories,10,17787,2025-05-25,Mobile Money,Cancelled,177870
1780,101781,3308,Customer_1780,user1780@gmail.com,0935080557,Rwanda,Kigali,Keyboard,Electronics,17,41419,2025-06-27,Bank Transfer,Pending,704123
1781,101782,1804,Customer_1781,user1781@gmail.com,0987101683,Ethiopia,Nairobi,Tablet,Office Equipment,2,30594,2024-07-18,Cash,Pending,61188
1782,101783,1933,Customer_1782,user1782@gmail.com,0992191130,Tanzania,Nairobi,Phone,Accessories,6,15139,2025-10-20,Bank Transfer,Cancelled,90834
1783,101784,2279,Customer_1783,user1783@gmail.com,0988907410,Kenya,Nairobi,Monitor,Office Equipment,5,7364,2025-12-28,Card,Cancelled,36820
1784,101785,2757,Customer_1784,user1784@gmail.com,0950937243,Tanzania,Kampala,Keyboard,Office Equipment,17,27864,2024-10-03,Bank Transfer,Completed,473688
1785,101786,1904,Customer_1785,user1785@gmail.com,0975239074,Rwanda,Kampala,Printer,Electronics,5,558,2025-12-16,Cash,Completed,2790
1786,101787,4297,Customer_1786,user1786@gmail.com,0975331570,Kenya,Dar es Salaam,Printer,Office Equipment,19,26646,2024-06-24,Bank Transfer,Pending,506274
1787,101788,2076,Customer_1787,user1787@gmail.com,0920308074,Tanzania,Kampala,Mouse,Office Equipment,13,21720,2025-02-28,Mobile Money,Pending,282360
1788,101789,3987,Customer_1788,user1788@gmail.com,0981883568,Rwanda,Dar es Salaam,Laptop,Electronics,18,23092,2025-09-04,Card,Cancelled,415656
1789,101790,2890,Customer_1789,user1789@gmail.com,0941046896,Tanzania,Kampala,Laptop,Office Equipment,10,33400,2025-12-19,Bank Transfer,Pending,334000
1790,101791,2523,Customer_1790,user1790@gmail.com,0964372358,Rwanda,Kigali,Printer,Office Equipment,3,19024,2024-10-08,Cash,Completed,57072
1791,101792,4577,Customer_1791,user1791@gmail.com,0985461364,Uganda,Nairobi,Tablet,Office Equipment,17,48087,2024-05-09,Cash,Pending,817479
1792,101793,3901,Customer_1792,user1792@gmail.com,0928631929,Uganda,Kigali,Phone,Accessories,17,41351,2025-09-09,Bank Transfer,Completed,702967
1793,101794,2387,Customer_1793,user1793@gmail.com,0928064498,Ethiopia,Dar es Salaam,Keyboard,Electronics,12,4819,2024-08-11,Mobile Money,Pending,57828
1794,101795,2303,Customer_1794,user1794@gmail.com,0994827688,Kenya,Dar es Salaam,Keyboard,Electronics,5,15058,2025-12-11,Card,Completed,75290
1795,101796,1592,Customer_1795,user1795@gmail.com,0967111888,Uganda,Addis Ababa,Printer,Accessories,15,7610,2024-11-26,Mobile Money,Cancelled,114150
1796,101797,3761,Customer_1796,user1796@gmail.com,0984418749,Rwanda,Kampala,Printer,Accessories,18,40897,2024-02-10,Bank Transfer,Cancelled,736146
1797,101798,4229,Customer_1797,user1797@gmail.com,0921348648,Tanzania,Kampala,Phone,Accessories,19,26818,2025-06-01,Mobile Money,Cancelled,509542
1798,101799,3679,Customer_1798,user1798@gmail.com,0955462965,Ethiopia,Kigali,Monitor,Electronics,16,48725,2025-06-11,Bank Transfer,Completed,779600
1799,101800,3106,Customer_1799,user1799@gmail.com,0943503319,Tanzania,Kampala,Keyboard,Electronics,1,27902,2025-08-18,Cash,Cancelled,27902
1800,101801,4798,Customer_1800,user1800@gmail.com,0994316622,Tanzania,Kigali,Tablet,Electronics,8,30122,2024-12-12,Bank Transfer,Completed,240976
1801,101802,1127,Customer_1801,user1801@gmail.com,0922581935,Kenya,Kampala,Speaker,Accessories,8,25003,2024-04-19,Card,Pending,200024
1802,101803,1735,Customer_1802,user1802@gmail.com,0970915634,Tanzania,Nairobi,Laptop,Office Equipment,2,6716,2025-06-29,Mobile Money,Pending,13432
1803,101804,3768,Customer_1803,user1803@gmail.com,0969953974,Kenya,Dar es Salaam,Printer,Electronics,4,26565,2024-12-02,Cash,Cancelled,106260
